Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric,Quality Rating
119.922986,13.44887575,1612.829338,16814.05112,1724494.26,100
289.0603067,10.31015444,2980.256405,84651.82295,24152576.48,79.17808961
273.8977061,8.688020802,2379.628968,75675.74004,20547717.67,97.83368151
190.8324794,16.71290271,3189.364662,41085.30184,6949273.795,99.99999945
165.3401764,13.2047735,2183.279579,29639.83802,4519791.858,100
146.5488259,19.86045785,2910.526779,29310.27338,3146969.973,100
222.8929413,23.13549103,5156.737644,62064.55672,11073067.65,99.99962262
106.6149183,10.91303092,1163.4919,12666.41997,1211745.048,100
103.1212129,17.99800714,1855.976326,16464.04771,1096265.456,100
185.7591445,13.45444385,2499.285979,36942.0109,6409709.424,99.99999982
113.6148148,5.85477986,665.1897295,13109.0189,1466542.805,100
150.3881976,17.30865346,2603.017198,27802.10056,3400971.624,100
144.2321831,12.27405132,1770.313216,22652.03713,3000300.293,100
150.6382387,5.274520907,794.5445396,22838.61915,3418236.862,100
126.2110462,14.44559962,1823.194242,18943.66873,2010235.881,100
102.4072446,6.833378017,699.7874139,10806.32871,1073923.04,100
123.0968594,17.56339315,2161.998538,20570.6655,1864958.149,100
223.6960519,15.52992731,3473.983425,53785.41042,11193492.18,99.99956091
294.8512426,15.00697486,4424.825186,90316.96546,25633332.52,52.10358059
298.0690003,23.73758417,7075.437983,102220.6144,26481415.29,24.45447571
181.8108191,22.60854757,4110.478553,44611.45216,6009277.101,99.99999993
132.5908852,19.27867933,2556.177158,24745.60094,2330621.552,100
227.7523515,16.55081421,3769.486856,56404.88906,11813498.72,99.99906603
198.0610693,10.04738627,1989.996069,40242.47053,7769475.749,99.99999735
297.8819555,5.163255349,1538.0406,88871.30767,26432129.31,26.39926459
113.0608414,7.392694805,835.8242951,13186.77895,1445174.256,100
256.6468877,11.4058846,2927.284783,67351.46442,16904590.85,99.85903953
157.6796995,8.934556918,1408.79825,25576.10031,3920292.822,100
148.283724,16.40007645,2431.86441,26399.06849,3260202.875,100
232.5009143,15.69899635,3650.031005,57925.82603,12567979.94,99.99777798
149.212637,12.7958289,1909.299373,24359.51353,3321967.749,100
233.1718235,21.01089051,4899.147654,63644.5149,12676900.56,99.99749265
203.4617034,19.62314292,3992.558085,48952.90402,8422250.862,99.99999181
184.8177977,18.75765732,3466.748915,40757.49459,6312583.946,99.99999986
210.9375617,15.05350495,3175.349629,47905.89977,9385367.417,99.99996273
157.410304,5.868904588,923.8260553,24980.15259,3900278.666,100
241.3149413,13.56055458,3272.364432,60726.53282,14052285.16,99.98939552
182.9713739,14.98363669,2741.576591,36842.49047,6125386.959,99.99999991
172.1091121,13.95695193,2402.118604,32340.31195,5097943.265,99.99999999
265.7313829,5.089492534,1352.437889,70745.00065,18764108.85,99.39239232
284.9933824,18.04857718,5143.725057,87100.57256,23147186.74,88.51827704
109.2014622,10.14785551,1108.160659,12969.97506,1302120.018,100
146.5253986,5.893176487,863.5000336,21674.35967,3145820.51,100
169.7038739,15.06937219,2557.330837,32221.44794,4887143.477,100
262.9932959,23.41094765,6156.922283,81996.36958,18189507.81,99.60687984
297.0982855,5.588805667,1660.424582,88441.95621,26224059.38,34.10826804
293.7943409,5.274831861,1549.71575,86461.8809,25358864.43,58.80454762
280.9896691,16.75496174,4707.971155,83658.79349,22185313.15,93.66203358
159.311253,15.85972475,2526.632622,29369.28568,4043080.073,100
298.4022487,5.31412697,1585.747438,89193.97267,26570872.35,20.80214272
149.8840082,7.061375013,1058.387191,22817.31738,3367126.744,100
121.181231,21.72789285,2633.012802,24942.6578,1779061.035,100
290.1905222,14.05276893,4077.980354,86985.68441,24436902.86,75.47108584
146.6840511,7.487745333,1098.332819,21936.02125,3156028.905,100
237.953653,8.118409683,1931.805241,57157.0138,13473331.79,99.99411587
111.6712718,17.22845472,1923.92345,17584.21688,1392296.754,100
246.1418198,11.5733199,2848.678021,62135.946,14912564.01,99.97563511
276.3440425,5.514104641,1523.789967,76533.68809,21103266.98,96.85277527
154.4873791,17.72036992,2737.573506,29430.75042,3686735.895,100
175.8113792,5.647058521,992.8171471,31089.72164,5434234.737,99.99999998
174.8592367,7.20559897,1259.965536,30949.87208,5346400.848,99.99999999
249.7576515,8.17536497,2041.859955,62925.29802,15579536.86,99.95504317
147.5614485,7.86555823,1160.653166,22260.99963,3212997.346,100
134.3706198,20.23125893,2718.486802,26336.19539,2425714.513,100
189.8583297,6.868909118,1304.119612,36370.27364,6843621.366,99.99999955
160.8936815,7.972831827,1282.778264,26393.57814,4164955.245,100
267.8378245,13.94031138,3733.742672,74446.15272,19213714.52,99.15357064
147.5483652,7.801673818,1151.124218,22245.37764,3212143.78,100
200.4778915,19.93872055,3997.272655,48118.07472,8057086.564,99.9999956
288.5167199,14.75491701,4257.04026,86454.1549,24016461.57,80.76206943
226.7995395,22.59286792,5124.052042,62970.28225,11665611.34,99.99921704
273.4578811,5.762317505,1575.751135,74970.54647,20448931.86,97.97501954
288.0419379,22.10396777,6366.86971,93767.83371,23897820.42,82.05067361
250.1529724,8.07621909,2020.290211,63103.28352,15653634.65,99.95195538
239.915012,23.51269472,5641.048436,70558.13134,13808766.43,99.99169766
293.5931133,11.52082219,3382.434055,87726.06736,25306688.25,59.97544969
298.8801579,15.21566076,4547.659092,92852.02278,26698538.36,15.30517893
190.3643365,5.473881528,1042.031825,36402.59661,6898503.394,99.9999995
114.1739556,19.58277821,2235.84325,20545.39781,1487953.052,100
158.5588063,9.275425708,1470.700428,25938.89259,3986224.275,100
130.4709411,23.33233485,3044.191687,29724.7394,2220418.919,100
183.497275,18.23574091,3346.208765,39735.40417,6178250.062,99.99999989
126.2578657,10.67238291,1347.472288,17156.63047,2012568.88,100
220.8235608,10.21817178,2256.413078,49829.93489,10767924.82,99.9997448
176.5616118,8.409584266,1484.809753,31768.73789,5504061.456,99.99999998
279.0771769,21.03741007,5871.06101,87194.65239,21735223.98,95.24303748
293.5589344,13.76953498,4042.170015,88787.55306,25297794.05,60.17193698
209.3769803,10.53891223,2206.605618,45009.26287,9178707.724,99.99997271
154.964714,24.05639024,3727.891633,37935.73404,3720753.629,100
218.4460838,21.04481664,4597.157779,57039.11056,10423518.4,99.99983811
279.3522316,16.72606021,4672.462246,82716.97016,21799717.32,95.04157079
181.3466692,21.04897311,3817.161164,42212.55706,5963434.926,99.99999993
210.4156553,7.402534879,1557.609228,44680.38858,9316045.32,99.99996641
154.3305535,18.44327553,2846.360921,30091.4813,3675492.584,100
191.0888299,11.4830315,2194.279053,38029.09358,6977465.472,99.99999941
180.3427071,18.75017946,3381.458121,39115.47814,5865023.021,99.99999995
149.682693,24.23314259,3627.282043,36635.70525,3353039.809,100
201.1732768,20.60719181,4145.616302,49221.66224,8141196.118,99.99999491
162.0761652,16.31117674,2643.652977,30608.34508,4257261.404,100
174.6069728,19.91066416,3476.540796,38380.87008,5322950.226,99.99999999
204.9940885,14.36663334,2945.074905,44987.85163,8614173.323,99.99998878
250.1190046,10.59890357,2650.987211,63750.16291,15647211.65,99.95223064
166.7014932,5.812680799,968.9825685,27985.78237,4632498.656,100
284.8317533,18.54406091,5281.937381,87506.10007,23107807.81,88.78873796
272.4637094,7.851828692,2139.338371,74720.54769,20226683.13,98.26228943
109.7380592,14.18695922,1556.84937,14897.84825,1321312.903,100
150.7285049,18.33509086,2763.620831,28882.89155,3424077.112,100
189.2271025,22.82588012,4319.275158,47699.65473,6775114.223,99.99999961
120.9255777,17.18727275,2078.380887,19700.15602,1767998.759,100
169.6951978,9.354493588,1587.41264,29615.03962,4886533.496,100
248.0195051,14.48111312,3591.598509,64550.40253,15256381.51,99.96647617
236.1028962,18.35240138,4333.055118,61925.86159,13161119.41,99.99576229
224.4768857,8.906350447,1999.269812,51096.35135,11311282.26,99.99949161
242.1056805,19.64343591,4755.78742,66194.86659,14190677.47,99.98783602
140.9847374,20.27648475,2858.674877,28213.08564,2801899.655,100
168.339623,15.45058716,2600.946017,32026.60277,4770208.008,100
235.2484965,22.17602479,5216.876489,66247.49353,13018596.42,99.99636143
275.8469526,9.494796762,2619.110752,76947.50826,20989529.63,97.08210315
208.7356108,15.75474987,3288.577337,47481.07544,9094478.239,99.99997602
156.5399302,22.88328368,3582.147629,36487.45931,3835448.169,100
106.0470516,19.08303022,2023.69909,18195.29241,1192238.557,100
242.0673658,21.13748627,5116.695621,68040.69737,14183880.13,99.98791733
101.5768207,9.441860446,959.0741656,11159.58036,1047965.302,100
174.535814,16.45561163,2872.093569,34918.7186,5316570.142,99.99999999
206.1074429,11.48085431,2366.289524,43993.56961,8755369.668,99.99998591
284.4222924,18.17832866,5170.32191,86903.09878,23008306.8,89.44599526
117.898909,15.45219294,1821.796689,17589.67697,1638574.073,100
181.1884644,17.5097761,3172.569444,38197.62144,5947976.547,99.99999994
104.8626399,17.35340049,1819.723387,16221.9851,1152786.616,100
168.5221969,19.72871641,3324.726632,36078.58626,4785595.809,100
224.4462118,20.97764574,4708.353117,59607.55876,11306285.19,99.99949474
155.8135896,6.237555369,971.8958927,24520.55989,3782783.902,100
141.9499899,23.96753699,3402.191635,33917.77941,2859689.413,100
123.1406467,13.12889825,1616.70102,17426.62039,1867085.464,100
215.4280488,8.401940244,1810.013593,47002.35902,9997782.334,99.9999097
239.0540012,23.43960237,5603.330734,70024.88367,13660625.48,99.99286128
234.3914281,20.67982831,4847.17449,63783.17973,12876883.08,99.99687836
289.7722041,13.40707619,3884.998018,86377.84811,24331392.49,76.91289116
100.5406428,16.99829029,1709.019032,15019.93868,1016018.188,100
229.4393308,9.523945229,2185.16762,53506.28103,12078147.81,99.99872639
220.0784474,13.26260655,2918.813859,50767.37218,10659218.73,99.9997786
217.747922,13.0187993,2834.816495,49620.70257,10324164.79,99.99985842
292.554064,20.08080879,5874.722219,93685.24322,25038678.98,65.51804988
103.3743347,13.63445991,1409.453222,13220.87867,1104498.403,100
239.2964861,20.09742577,4809.243367,65380.28963,13702384.9,99.99254962
262.7357299,20.80158856,5465.320555,78031.03777,18136231.49,99.62269657
201.9614393,12.71239723,2567.414042,42842.81048,8237527.007,99.999994
166.7929739,13.80126663,2301.954305,30448.69186,4639972.738,100
258.1680326,15.41431988,3979.484637,70313.19486,17206851.03,99.81934432
119.4485851,5.070213921,605.6298791,14398.30483,1704262.464,100
188.4071275,8.901100004,1677.030684,36202.47614,6687854.87,99.99999968
203.9904749,21.94274294,4476.110554,52177.1928,8487993.384,99.99999087
238.7912822,20.21880605,4828.074621,65286.72675,13615774.91,99.9931825
118.1771464,6.54303161,773.2368045,14245.95338,1650400.063,100
145.5519003,17.6979533,2575.970735,26728.66528,3083255.561,100
182.0603125,5.414707063,985.8032602,33304.71148,6034534.045,99.99999992
224.6589346,15.68407338,3523.567216,54329.76458,11338658.18,99.99947411
277.3921562,8.229632564,2282.835522,77503.77545,21344262.4,96.31049445
223.7652336,22.06904694,4938.285445,60819.45093,11203635.07,99.99955531
126.6922942,17.29630444,2191.30849,21225.33698,2033230.922,100
296.1160266,6.279645244,1859.503598,87932.33237,25964805.87,42.66455767
274.357147,17.82507721,4890.437328,80935.46607,20651050.66,97.67607463
200.5441522,22.84396422,4581.223438,52139.00437,8064954.243,99.99999554
284.4695964,19.67412804,5596.691264,88538.24185,23019732.21,89.3723856
208.2761588,7.304046153,1521.258676,43768.62252,9034749.457,99.99997813
284.6612136,18.30186528,5209.831182,87162.3677,23066334.36,89.06717967
265.9794737,17.21405361,4578.58492,75846.01149,18816442.94,99.36823227
293.6572821,17.62703728,5176.307859,91711.53913,25323107.34,59.61035916
283.9565622,20.90324261,5935.612911,89764.90807,22895358.09,90.14863941
107.2067635,11.08838279,1188.749631,12856.63156,1232035.485,100
134.9544008,12.10937055,1634.212847,19988.37032,2457736.071,100
177.8269354,9.036322749,1606.901582,32360.28106,5623236.199,99.99999997
290.4285395,14.14352166,4107.682339,87177.99536,24497080.32,74.61175888
160.0057839,13.19686723,2111.575087,27900.18171,4096270.062,100
132.0935288,6.682036865,882.6538289,17747.05073,2304815.752,100
277.2609332,9.852130288,2731.610838,77829.91691,21313955.97,96.38316291
189.2788831,7.398551661,1400.389595,36231.4817,6781144.331,99.99999961
281.5751189,16.09016795,4530.590952,83450.18754,22324297.01,93.08294648
132.0460933,8.745330525,1154.78673,18105.02067,2302301.748,100
232.2235023,11.51204398,2673.367172,55453.41348,12523159.62,99.99788638
188.0527506,21.34106672,4013.246296,45083.43651,6649811.376,99.9999997
115.2973538,16.43698441,1895.140807,17734.33312,1532432.869,100
239.2926289,15.39166585,3683.112184,60907.29989,13701889.29,99.99255339
149.4797511,23.88725489,3570.660915,35974.28623,3339434.255,100
107.9231045,13.74702782,1483.62192,14245.32044,1256834.208,100
111.9888596,22.67282169,2539.103446,24196.62384,1403994.751,100
112.2157074,16.5570801,1857.964456,17131.27163,1412787.008,100
281.5465915,13.10670963,3690.149423,81520.03027,22317599.47,93.11194263
247.9767836,11.92144149,2956.240715,63186.7696,15248566.57,99.96671578
279.6124714,23.06755966,6449.977368,90457.66662,21860447.26,94.84464406
234.5164623,16.30490716,3823.769144,59332.63059,12897663.76,99.99680709
205.7879858,10.03427129,2064.932477,43359.01176,8714751.98,99.9999868
160.8892729,15.38937722,2475.985711,29530.06944,4164439.614,100
299.5924503,9.99541787,2994.551731,90754.26225,26890011.08,6.393547631
172.4378118,9.813377935,1692.197417,30679.85065,5127307.36,99.99999999
194.1297898,7.582827038,1472.052619,38122.38229,7315990.619,99.99999886
175.649035,18.78618508,3299.77528,37482.61801,5418873.596,99.99999998
295.9053859,20.62087215,6101.827132,96328.41224,25909049.59,44.3643968
134.9316771,11.47223946,1547.96851,19716.44505,2456509.722,100
165.5976002,13.18593302,2183.558864,29715.18793,4540937.117,100
236.0697332,20.86136183,4924.736123,64807.70887,13155475.83,99.99578766
112.6415237,5.326063989,599.9359629,12839.19709,1429179.997,100
221.4498748,11.6566191,2581.35684,50623.91079,10859776.4,99.99971258
195.5293006,11.15188768,2180.520799,39618.60742,7475294.64,99.99999846
156.7999954,15.8690339,2488.264442,28582.47763,3854870.263,100
147.6826562,22.89738479,3381.546606,33815.04209,3220459.095,100
202.9025487,5.810334723,1178.931724,41365.60109,8353351.406,99.9999927
173.5855161,21.85542711,3793.785594,40571.38803,5229989.204,99.99999999
191.3039783,16.14255612,3088.135204,40803.67356,7000931.685,99.99999938
167.4954764,16.75333853,2806.108418,32756.96703,4698760.461,100
294.0987387,24.13931273,7099.341429,100560.2006,25437213.63,56.98642174
126.6878863,7.565662129,958.4777439,16482.87332,2033260.602,100
119.3607906,10.5328713,1257.211846,15415.5296,1700422.045,100
168.6783458,9.601036194,1619.486903,29337.40685,4799208.941,100
218.2053802,14.37679916,3137.094926,50585.1624,10389334.36,99.99984538
231.8352944,16.5965972,3847.676997,58319.08727,12460316.08,99.99803012
179.4513494,19.55725949,3509.576607,39683.17257,5778451.063,99.99999996
299.8555988,6.060784129,1817.360054,90136.01154,26960993.7,2.874206825
170.3785992,13.5225884,2303.95967,31501.61296,4945714.85,100
244.2813336,23.48548669,5737.066009,72627.21487,14576538.82,99.98229101
227.5165389,14.25185548,3242.532833,54658.54659,11776911.92,99.99910572
262.6107726,21.35245438,5607.384544,78699.58496,18110343.15,99.63016709
295.2451327,7.239596136,2137.455522,87549.1283,25736373.8,49.33651866
277.9587313,10.79363335,3000.184633,78518.5418,21475268.68,95.98049535
252.9123949,19.70793778,4984.381743,71619.29793,16177071.87,99.92385685
239.6496956,17.42708474,4176.395553,62724.63943,13763252,99.99207267
167.0996339,13.86305325,2316.511123,30586.54809,4665611.863,100
129.5371156,18.37828,2380.669382,22987.33379,2173277.465,100
112.5272006,20.41936607,2297.734102,21176.23598,1424444.197,100
148.3803408,22.95017419,3405.354668,34104.82316,3266322.53,100
186.4562962,13.80710224,2574.421146,37398.08215,6482139.712,99.99999979
204.3992547,17.85219397,3648.975143,47468.56436,8539289.072,99.99999007
254.6167108,12.6292056,3215.606791,66843.98774,16506557.69,99.89902282
291.7481846,23.5409973,6868.043225,98162.91906,24832176.99,69.29287341
123.4640961,14.61367386,1804.264033,18364.27137,1881796.946,100
121.400828,13.21045981,1603.76076,17043.60094,1789050.439,100
217.9389446,23.78942516,5184.642211,60960.69351,10350963.71,99.99985319
249.0796148,5.039225638,1255.168381,62168.61957,15453036.93,99.95989248
269.6300761,11.63942181,3138.338189,74277.24186,19602072.95,98.87989157
287.166416,21.76411139,6249.921866,92773.69958,23680575.74,84.20485386
296.6852485,14.02896699,4162.187556,90783.2045,26114672.67,37.85355916
179.9603384,11.96772771,2153.716329,34099.81924,5828002.52,99.99999995
176.0670367,16.75632828,2950.237067,35704.35174,5457727.186,99.99999998
